"summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
lds5w3Riwffvn-_GwxMPlyDoqRkTdEAZlX_NsImQ6EH-_Ac,악인론,0,104,85,0,0,1,0
ldTEdy_WWdU2Cwm80nZahSsRkvhRHL-GGnOW5hj2sURixs4,"1293",21,266,238,0,0,1,1
Le-0sCklRPe0IxoUGx0_gQdeIL1zuSqTFi_JZXLOny5Nm7E,Ruinte,153,92,73,0,0,0,0
Le9SYbX9pt6mGw3y8d_wtD9n09f9VPzTzfHQzPfohjAIPH8,그랬구나,1,49,40,0,0,0,1
LeC5P_U9H3tkIY4hcoSgBYgt4sIdUk84Jny5M61AfB9R7e8,꿀없는송편,1,137,140,0,0,1,0
LecgDjSwyS7xXN_xqBdJDu6rzh8uBf-uXcEYkomUOS2fyw,빛보다빠른합류,88,112,105,0,0,0,0
LEE-MJ9_4lBelLFJkgo_SSSdXJ0rn_pAv30Wj0R1iZddQGs,피카민,219,75,61,0,0,0,0
leIr1hHdPhqRHUuxGC4__N1xH_qYRdv5nbhLQmI2xDWsRmxt4Hf44zDk2g,chamdaynoidau,204,127,80,0,0,1,0
lEkDX7RvqgPVfB6wNMqN8vrrCSCX6FAZoIyyMZlU8btnGiuc,묵언 정글,0,266,255,0,0,0,0
LeZvWoIHq-FZsSbh7idhZuzGcKpI1XEUXrV469D6QmaiNd8,Seonguri,21,105,84,0,0,1,0
Lf_VD9aSVm0jXnfkTGHiLNNJuBhvaTwaRe9s4L6-NCouM98,지연공듀,16,348,288,0,0,1,0
lf7Giev7pY7-eOay5p9QfUQSGid8oMhW5I_RyLJA08xj9E-dpCMzCu5l_A,Passepied,84,148,142,0,0,1,0
lfcULOsZwoBYjYuRdewoTE8wiWm5gF4XDnuWdpNTewTLd8A,계속싸워,298,70,50,0,0,0,0
LFkcjJrfb6c_yidrw65qtm7PxcO1w6ZrN8BIeHzLhURbioc,장조고,277,176,141,0,0,0,0
LFNH4TJNYO_ejl2LTgwrusd1PasA_k8SMMSfmWW5PAJghBM,초보들의 문단속,182,191,183,1,0,0,0
lFtJ4xhDVJA4uZjUcTGYWjpTXoYZovT0snQhQboVkluOgSuTaXhajb-SWQ,Vicii,163,290,289,1,0,0,0
LgaAp73ud3WBLHteY7DcYCr_xqFScCeXmYRqlD18GEbZ3F4,나는왕왕최강이야,85,438,431,1,0,0,0
LGDUjCNdFkeBAdBcRcdhzr9Awpcv7gackg0JcHdszKCtWQk,초보 카이팅,162,169,157,0,0,0,0
lgJ3gZvRRZpA901DHBZTCquOBuc0W9WWa624KwcNQeiwmz1o,showthemysky,1,69,54,0,0,1,1
LGoeYeS0cUiYtTc6fHwa9UpAOTNluQNIfyOGM7aMjoHprW8,왕의 탑,257,265,246,1,0,0,0
LGojL9afYI4y1xuJ7rUbauGJwkPr1iA0Ps4ae5z6VwpD9H8FNNibe0zQGQ,수영하기,210,98,84,0,0,0,0
lgOTkMJV0j1Y9v8w6bp-I2y2hmtcL-h39Af28xIerXNgNyU,쿠키세상,201,70,54,0,0,0,0
LHdNfU-MAzC9RCUVtg1jP911TL2RYmMnzAE2j8nTgYgri7g,asdfzxcvasdfzc,51,85,87,1,0,0,0
Lhv-iyEO8ClHK869AsHmFqCg1EO6m2AzXAluYwvuu8bOYxtY1decv8YlRw,세구 비챤,213,103,90,0,0,0,1
LhyMqMqBPpzJcHgjNeA2daTuYFRwnmieyckIOKB9HcPlXxhcZKAhmJoucg,"4238963482364387",62,51,39,0,0,0,1
LI2YGk0XZ1JgHlGT7UwjJMyjPBnN4_9V8XH2UWAnR9EV1xs,일할께 혜지년아,60,136,87,0,0,1,0
lIa5_EQylV5qrIrw2jTIA1m6MF7JyGT-gw0MZ6O3w0pSOgjVuvn3qWQAmg,어어어 푸푸푸우,214,296,250,0,0,0,0
LiP6mQen6Brc0wTmUHD9MNLrNVE1kpIaNgSA2uNLQctYt-Ro8guzzAdhMA,이 자,21,224,230,0,0,1,1
LivKzd-nItGAlHb52mcSqHpgaL3sGNZngVfpGdrJNFwsDME,맷돌손잠이,0,47,40,0,0,0,0
LIw4iUJ__i7t-g6OGzxYYMUM36hT0P3wVH7Rv0xaGVHOdvR80GkAJDjkww,정글뺏어먹는사람,1,240,183,0,0,1,1
lIXYVaRUCt6n45U_yTKq63YkC0_PHajkaQbc-9Sq_BDOvzo,불광동 휘발유,67,145,136,0,0,0,0
lIyd0RLIcZavyDLFkeqqw79VRj5cTZMfugW0eS_gPE9IyBw,Glazedaiski,63,287,251,0,0,0,0
Lj4xX9cpMCfj_dOEcqr5AIviRsKZBP4ZxYzTRMNqplxN5Kwnfi21HEF8Lw,신을저주해,340,199,195,0,0,0,0
lj6Ww-LouhmiPVCsRTTG_wstBswiD8i49b94u2lINCSBnQ,나만오즈없어,68,57,46,0,0,0,0
ljg1pGsXXmMlFUfJadbr6XxMSG6f4yZFfxxRLV8KWu2IYsQ,도구들 닥치자,1,147,150,0,0,0,0
LJvbfBYhne-ktU9RwnSm-Z8iPctTObtacOPB4u0l1PfeMaw,예굴이,322,135,112,0,0,0,0
LJx71aUANUDOzyC1mg1GE2PPa4_xuYxJf5EBOik4GpIJfmY,PISC0,40,182,179,1,0,0,0
LjZpgehZTeGv1wSdP84HjRM1IO5zsgNPw9mpe3g0ecf8meE,이민재발닦개,106,96,69,0,0,0,0
LKa8u7ObftfHT6D57Q8QVYJLX8WqzunPWY6-i-o_IH2Vgcn83Zz65Utxqg,DongleleDongdong,10,15,9,0,0,0,0
lkC1ym1bBj_3oYAFcHAgEhAEj8V9CtwSHkfomTLuwQYj7hE,초카와이수혁쿤,419,184,135,0,0,0,0
Lkn0GzrhaGPVOrhZQoct3uSbgdsqtPToID2pEbA2LF8TungJAXXzh6ebWg,기복심한탑솔러,59,178,169,1,0,0,0
lkRskOK3q35Zce1wz-58MKPwi7G40hUP6MIfeaCUE_hCmw,CJ GLS,0,91,73,0,0,0,0
lKTkWWW-Ga53x71vjW3q-l6rgjnTOhJMrx9K-53tMc1Qfg,짱 종,200,124,112,0,0,0,0
ll1jng0VTCiJ0JOx2q3TLXYcaNq7VfULQiKiIskS36kbXaA,비가오면젖듯이1,6,604,606,1,0,0,0
LlfOeJpHArDXJ9xOyvRSIgUXquXMOrpEpYI4kLoMz7OD7JQ,Efic,47,117,88,0,0,1,1
LloGDTOqbTCuhXIoRkdI851XuTjlbWzL22jke0wizTfXxOs6PKyYxPxUpA,lzqq,235,81,65,0,0,0,0
LMAtAKo1NmKfRYE2KcE84Nrp98Xv9_nPJGaLJt7zzHyysuw,내 이름은 녕녕이,0,114,74,0,0,0,0
LmCOUl4-iEFXOzyOSc97I62ctZy7FjdyMmssOaLAi1dzHcM,CresCentTime,221,166,143,1,0,0,0
LMeQgIwsyccoCMUXoWbXwcs-tYtfPJRvuuNUYqVlmYEvaqA,개금동 마당쓸기,26,37,26,0,0,0,0
LMGsDNSxj8b7vASk-1aEo5k2d-D5T4BijcRrwWk-p-sEFO8,럭스장인 박세연,5,209,201,0,0,0,0
lMpnhSwMJV-tT089HsE1JFD2TZFCrpnLZ5fLykexp86D2xw,웃고싶다웃고싶다,188,212,193,0,0,0,0
lMv0X2VQg1V62lu3VEg12Ochs2znuCjPtQFhtUtJMJlJPQ,제압자,93,84,56,0,0,0,0
LmVybLO5AkgSv1OGRMiSXVW21HX24e0F9yIYG6sBb9aH5A,원제하,101,175,119,0,0,1,1
LmWN1J2R6ZgayN422bOibY5Z86KX2bgVpnCnA50gURyW3oDkrt7sXCXRKg,프리덤킹,35,142,125,0,0,0,0
LmZ5_g1Y1LgzyTAoRy5cZycsuFhNQHO6OuCMaWVh_biD9hM,준 받,277,148,140,0,0,0,0
LN9elQi0FXRThm4PZ0caGaGt9vu5KDxwJqgJF_OHV749koY,하나 루나 심바,1,370,355,0,0,1,1
LN9X8fdtZ99BPRjCpNB3W_BvinqszgmJvCQ5n7_r7I0Grbk,putts,76,94,89,0,0,0,0
lNiX3zGv0bfNyRHR2geg2LUaMGkjq_6SOfILp4YiKAJFECY,no pink,457,115,87,1,0,0,1
LNkeBrs5Gcp6k_nWZaTe0-rBw2QWy7VB8LYAWlNJN1OWpxvPp-6immBw0w,philip0612,348,314,297,1,0,0,0
LnQoyAdAY_PGBNsfSLBOWEFyqRsTN4JtHBmOHEaMvRslR7s,귀 딥,0,35,25,0,0,1,0
lNtNV2sqtVtPNRd5aqJZxl7aN62RXHBb4KVuknX1VHpJR1A,oH 바,168,51,28,0,0,0,1
LnToqHEA8heX82xzkfogSJ9xoISAV2m__uH9JClv-XqKgUo,불 요들,225,59,41,0,0,0,0
lnuIK7IR9AOa-vCTCptTy95tCCr9HzA54N3Qz-nbji81aw,DEFAKA,21,237,203,0,0,0,0
lOA-uIM6iZ_IXdNdKHhiiaHdNbmegZ54V2U51AQE6hLAnCwn,잠결에 너와,31,22,12,0,0,0,0
loAbqbb3qT8PR_KKDoTw_4kkg7LtYihXb-USEzm6iBMu5pI,뀨두한,337,300,284,0,0,0,0
LodfsEwRH3laGmHKdn-W_cdNc3oF6-vBkIP90XYslizj3Hs,전 남자에요,53,161,149,0,0,0,0
lOgTvP3il9xFHmI6vz_rB19pjnUjocOafpVSSQM52_BEVG88eHnTq0nQ-Q,Keai XiongBao,67,82,73,0,0,0,0
LoLUuYSmPvj_bCLeSb-KR4qJRK5OmLvKbhc1fShCXUi7rj8,협곡우사인볼트,328,119,101,0,0,1,0
LOmlpKTnK8fbiMiz-CVEsLHrXAiYkLIokOWUOzwka9DWCa6QtkHGqOat_A,리버를 위하여,353,157,124,0,0,1,0
lonFltgZJw5SjGuhiIA91M1CfOBlMMJEa28K6AtWkWVngzM,병장 정보성,284,189,155,0,0,0,0
lopB5ZEUU1dg8lzGcYpWvjOQcYBP5i745LDyTY7Subk0bdbglM5B7CsUtQ,ASD QQQ ZZZ,252,107,101,1,0,0,0
LOQjXh5hS09B8izF-NgsXs0mFuJIDagfUyEqOA-xZtilL-ASkmRjGD0Z2g,Hipon,376,229,216,0,0,0,0
lOTaRVi02rsAM_JWRGXCeZ_3F6ExVek02kLJUji3qJAI16U,고 인 영,349,235,228,0,0,0,0
LPCc0E6sLoVGgljG0rQ660YZahsAYvWDArq05s--DEClZ0Q,미드소방관,74,236,226,0,0,0,0
LPlWY5JjiblXm5irlOic65b57mxEHxeywXEWHJFoXIhd2xF5cK1GWUc7Hg,창원남산고오,150,116,82,0,0,0,0
LPM2MccIdqzHOoYIMw3zwkbQ0UcD0Z0L-cooxzl03cer6Q,킹 갓 황 샘,1,33,23,0,0,1,1
LpStP9lFD6AdKmvZyjeJqCXubvcQg8O9sKz_RjCai3DVeA,송 하 랑,357,179,167,0,0,0,0
LpsZ-9PsYWDTld5Zc4J6NLSb12orLTagH8j4Nr_-U2Ebdg,파이팅달려재백,0,54,35,0,0,1,0
LpTblzyVi7SNaKnkJmhwISwq_rZ-e0MREB1Peo_gKPtNXQ,"5959259",43,106,97,0,0,1,0
lPZCEeT3E04Qwbw0CL-mOaA1xsTG6Swaydx86rsuSYB3I9E,노력을 실력으로,456,112,91,0,0,0,0
lQAG9Na1aBFNn4knd1_XqFF2T6VNVbOcUnUoitli9QyaAA,너네끼리 싸워봐,173,224,195,0,0,0,0
lQHEYF6bWMfa35gLZxSfqiR1H0GaYZ4Rk3PMJGDeR4JN_g,요눔쉬끼,70,48,39,0,0,0,1
LqIloQRGcEUnJYHWDnKFdP7sW_wZyfRS4dlloDWOq06b4Go,T1 RealFaker,1,303,295,0,0,1,0
LQlByJ-zuQhJmRjIQLAsh8k73DxjTt2on94MtfJuhlxRp0Y,뽀숑이 크르릉,140,106,96,0,0,0,0
LQMwUoIv8k3kEc3kLuQ80rGDQRcgdoK_mLUaxXQqPUfC3p4,하나둘둘셋셋셋,191,110,98,0,0,0,0
lqOpQLA0ntQ6y8JPfDXEI2L8V0lwm7k1TYDl5h4l2qycnKoUjT-wihCqjQ,haipaderen,97,172,152,0,0,0,0
lQszhZZku4ZOd6zdrvqESNufHX8nhlyUkTwpOuItJ15UyPc,멘탈을잡아,21,81,65,0,0,0,0
Lr0BdRJC8rKScKEmdaJ_7WgVWi9NnkojpELU3mvuAtYvVuU,베스킨라빈스뿔보,1,101,89,0,0,1,0
LR1gPlRpwUUr3uIq9hbBTfs6VSufl3HbNAUFn6ZWGG8_nve62kMcDFQQew,permenban0002256,203,287,275,0,0,1,0
lr3Y8MZnzgKl55QHUx5US1F6v93ZR65LVhKVg-fW88-uMIPQ,에 브,1,328,319,0,0,0,1
lr5JzNyNrnwjkofMro9h7Fl8eB20NnRKpWCN6zAwElUGdbA,한 평생 그대 와,220,114,99,1,0,0,0
lr7bN4mHYIDfBequrqlrnOXvVA2gs9Y26KMCuDoqnHqFwQ,아우솔 빅토르,263,173,104,0,0,0,1
LrajFBcbkS9XzpQl6-2zhvzXJ7bX8TmiShOoPm44v8L0yhJCLv1ffA0OJQ,당동캐니언,78,235,226,0,0,0,0
LRD7nAQAQypoF55e75ClsNxCwcKtc_Qs50y1JaILgLB0Cn4mnYdj25I0rA,티모 귀엽죠,337,87,68,0,0,0,0
lrdBEJYqXArzfy9dtBAhglXmTLyn8OCt-69_iIE4LFEsdyc,"22 July",27,25,23,0,0,1,0
LRDtoo4zqlw6ntRlqp3nB7KHsDVMeDelZWAZPA1gP25S36k,Spir1TnT,330,76,55,0,0,0,0
lre2tBJq0OjQjKBx1tRC3zftUTLx0mbXpdSQqPOSgg8kTTg,준섭씨,317,62,41,0,0,0,1
lrKKb5QxNg1gJsNr5B1ZWTYO2IRMnT8s0l5TB6fgeNxtOpL0sBWArqmWBQ,Je vais gangner,275,59,37,0,0,0,0
lrOPmGyn3OoZuEt9G0uJPPeNtiDsP2oTetfmPkkFzE_jneg0_994kGSx0w,zongyaolibie,47,160,150,0,0,0,0
lRUFbI5mOzvQTAGNG_5Yf5VcaA_6TBjE5ZshiEbbImSwiIo,네모바지 승찬,1,122,120,0,0,1,0
lrVT10K0lKvQJJlmykaiiixLPttjqf5x7OCeuFgM9mmvhJ8,DOVAHKIlN,1,32,23,0,0,1,1
LrYM7Ch1Q1pXhWVg2pvuey6Q4Z0iWcIn9JMxuiaZn5F4drc,세 찬,26,76,69,0,0,0,0
ls-MhK7rDdj-BtsDkoQjvC82fYyE6sR7f7UacBfgk_zR9MQ,Just 킬,0,131,111,0,0,0,0
lSBJ_p33yvo1EsPwCMDJltik21Y3V9q-4KVN_4IwFUnf4JGT,자크 어르신,1,209,189,0,0,1,1
LSbqLUBXYUP1KefD2pVsTHvpzIFSzTeXW_uEAY35NQeLK9PjtQ68-RtSmA,Looking Back,360,81,63,1,0,0,0
lSixZr_DRbeg5LQQJ89b-QiNSeV_DvpclZjPwuSPFzwTWQ,올뮤트하고겜중임,0,52,41,0,0,1,0
LsKRYHhSLdW5GF5pzq6-ebmgYp5lAoRXlL0OQrlKUhIa9a8,크르흐끄으,1,276,181,0,0,1,1
lslGyz4PYNVYiw0L7kRNy8FDmhkydX9Rc_gh2rLKS8ZAHe8,나 치해떠 오늘,1,107,93,0,0,1,1
LsNtSWS50SREIdqDI88i_qXW73gCh1TSL4aOSGsr4kkdsis,Azarily,24,118,109,0,0,0,0
LsOwtb4WQ1dU9W-yJae0cDM3F3vImYWJbXgte00JyFH96bZbATa-0y9qgA,울적보쌈,0,114,100,1,0,0,0
lspqIREIiWjUnxIpvCuO1xdbDYubdyUl2hu-OiJBqbjDfAw,Violet Aurora,112,116,105,0,0,0,0
LSVSuhLRfy7iaeLpzQp-qAX2yKK2q6dKyEgx8snKfS3gl5c,Til Dawn,1,94,91,0,0,0,0
lSWeSSyC72ZLdjhW13XZcvV26bwL99jLv7-5FyuHkPtdN-E,코즈메의 문단속,52,142,140,0,0,0,0
LT8eRwKuyaY4gwb6YiRmZl8hxjLjvlQ5kl_jmlDQko2BwA,우앙쿠왕,395,193,171,1,0,0,0
lTasy739OezeuhrV2WAa1XkglufGWWDS4D_S4wne3Wqut90,Noriter plus,512,189,163,0,0,1,0
lTE0gZ2bdkimcc0djk0rdBlL5uxH8YWW29AqG_Z7Vrwccg8,긴장하면 개못함,48,101,78,0,0,1,0
LTF0f_q4xji6RQ5OWS98_a4lsif_mN7tMCRKKKjiDj7Vyz4,VIRUSer,244,282,247,0,0,0,1
LtHXKQz6vcVY1OOu9Hbg_iuEsoSw5ahaXtFLzz6Vv2Bbp0E,J에게,263,152,116,0,0,0,0
LTmwtGmBb2A1g0ThxLuC4c1KFhaQb5knC66inuR-UhGoCw,웃기심,132,183,170,0,0,1,1
lTr1Qn16y_pb5zHqr8SdCKCckVvzWKQgSKQOoTW2Ylmb2A,외길인생 샤코,479,129,112,0,0,1,0
LtW5wqmskXx9GWifpuHRku-vdS_mjubsJN9MvKi-1RNWX9U,"060803",79,261,241,1,0,0,0
ltyTm0H1CEUzwmUGeSgOXtlI3LzSRbqARhF-M2-bP0KFnQ,정글갱커,65,196,157,0,0,0,1
Lu2NIF2X31-xMJe5g8B0cVsdR96yHBJSGhVtWjr5zn9vjBU,정페리,1,38,25,0,0,1,1
lU5WXVYiobspMBjVaDK_pAr2EcELM9YoxMb9p0Wla5CJFgw,길을 헤메다,214,70,54,0,0,0,0
lU75TZqnG-Ji4_uxy0sKGLyybDS7r1tTqx4txWGIsci9Tw,김맑크,404,218,197,0,0,1,0
Lu9bRN0mOhShMsFBfVEQ93Sc_NGiKLscqFIl535NKXixozY,IllllIIIlllIIl,486,264,238,0,0,1,0
Lu9Nut8sMBL03RfYe_2w8TthFhMR3pe_CmxYvCdzvBrAsBE,딸기 디저트,0,79,71,0,0,0,0
LU9U0Czx1F6u-RipiChu99iSXPhdIS950WF4aSkYSV4tPks,정인미워요,1,101,90,0,0,1,0
LubTl-xtQmnm-zc8NOym5MPYPLZaMf-7Su9-FQg9hvZQ-aaqx-CXpfvL9A,호랭이렝가,98,108,94,0,0,1,0
ludHZZSb-vyOG6I2rZEp5GEFJ98MXPaNY2ht-J3NwVAleA,겟앰정점 캠핑차,205,68,55,0,0,0,0
LUFy2XjT7tlDjSZyheEaQ4722fk_HkhRLueliEPUOk4PIvI,오류가능성,31,96,100,0,0,0,0
LuobX1i2VEjuKhvdUijoriI7MgAFyCQ54ccvMmpRx_Kh0g,숫왕벌,115,240,216,0,0,0,0
luoxUH1bVC0qJvihERTx3TEcIGIz6PMmPx3jrc4HkhhnlrLgmlQ5Qggehw,핑거프린세스은빈,22,124,104,0,0,0,0
LurCx8ohcwYfSDusnvr5K8pT0QuUyE6dglmRWP7Uo3LG5TGXcE3Z6uSqFw,미드갱그만좀와,106,79,54,0,0,0,0
lUwOdZ17I5_UL5M0Sa1l7vyrJxcjdv-o-Zzz7s1RzDlJJTY,요시모토 시즈카,23,151,131,0,0,0,0
LV9qy24zHbGrRLdwLpV0LJmYxwdGKFsTCgQ9kYAprBFokq5mxKmABPiasg,XiaoChingPu,97,102,70,0,0,0,0
LVAGoK0GGV5WLqqH4tYl7lxMPO33-KYQ-SzFiiCrAYRuqNZrEcrGUFJLyA,Izzy Bizu,91,79,70,0,0,0,0
lVBhvLrwWqsMDinFo6GR-Vz-QfEW5CxFzoS1weTwonuxUng,너구리카와이,22,185,174,0,0,1,0
LVC6PkkIMpWVNHc6OkmmCtaQyZHiWSJcsUTLPFOyST6-lCjwYiEbjeuhNg,Angry Spoon,41,92,77,0,0,1,1
lVeFEw6T4HQJ-ONnIij4CJI4pmBDh1_19F0iVDjMI3l_jQ,기름 친 맷돌짝,137,161,93,0,0,1,0
LvFEbCdHRp8G5FP3grTgHfmFgmQ6ofm7EjA9xSYnPMwbww,섹재원,109,180,160,0,0,0,0
lvFxjDNnvqfVOfPx8NbwiFK3SMda219khVAUBj822uW0ErwdbmI1zLSK2w,경주마의 시선,1,80,54,0,0,1,0
LvfXZVTZpmleP501yfpKQa0wHNQ5sXR40g4VGD8kk1E_aHM,진여평등,1,53,31,0,0,1,1
lVgfaisSzRytP01cPjZBZH3cc17yQrsJJdsnoI__d06ZsJrcigQ5MyLX0g,백송고 이민재,126,348,337,1,0,0,0
lvgkNInjMsw69dw78kU3PshY-kZVXbEB66EwlxbHfxEJRqWHTDhD7-dY3g,잘 놀다,505,198,164,0,0,1,0
Lvs-LoHiqwVzU6H4NC6tsAUbJUYyaeYVwLJDz1_snP5iCbU,W플QR평점화,93,81,70,0,0,0,0
LVtBFfi44hlCA4SQl5FbOgyZr6crXxBHV1N4rwJOnvEWXbVoZiB0M4Veng,트위치 잼민서04,140,226,214,1,0,0,0
LvWRF7JQPRntywZKUszY80G_BbZ7w8xXO3lrxOJtCglUMSg,윤쭈니,0,136,141,0,0,0,0
LVxVdU2QAOl26ecocVfFMa1bKS9lq9nbQS8OKlSDYO-5X9Kp1H2mRTSaDQ,hao yun chen,256,149,122,1,0,0,1
lW1v9L6oAKlcevDHWdgQiSFEoBrql1VDaPS6VTlJk8cG6g,속죄와 반성,19,118,92,0,0,0,0
lW541MypIIsjsLNLdUGVK1owWTGS41wKLlrVdJsLfu8HAB1t_SHAJx3Q6g,조유리즈영원히,447,259,234,1,0,0,0
lW71b7P7d0UJ-qeRRAIWSCGqvgbgrq8DrH0KCsA4Q2NC4KOmy7CI-GIlhA,rewkfopdsfk,461,76,60,0,0,1,0
LwVkVhhJhvsuj9J8PM7PoK6UqwvShjE07t_CG6cY5FY-xgg,kanglu,0,87,75,0,0,0,0
LWW7lqT3HqgYR4DdtRb38XEHPKFTGSlOSRnDZ3Xye3tLjfI,오빠들 캐리해줘,1,226,214,0,0,1,0
lWwR_lDAZBoV-fDTOUcroh5szsmnxPKF1RAeL-nrEiyBCQ,롤팬더버리는계정,0,188,164,0,0,1,0
lx3ZWtjHD3PDs_BcD51O3B-Q7KuWaQuMRBm9lSWywLXKYyx0q7AGa6ToBg,금빛 카타리나,90,245,220,0,0,0,1
lx6Ql4KCbhUObB9ZPPt0MQeS2joaNoozKta0cPWz90PRkQE7t-mw18vXnQ,스안커,0,312,312,0,0,1,0
Lxj6YLWLy4ZgZx4BX_MOeijkRuIzGpKFUhmbLh45EcrWSQ,고양이역거렁뱅이,0,105,57,0,0,0,0
LXM-P5onVwDnfd6c92Qr2aSOoOym7R019Tz2sbxbSQvRWY4ezBQ5Jxn5rA,Mellow out,105,49,37,0,0,0,0
lxmFsWi0MVOqD9cn8YeZ15LmrpiBUn2glkyzKdQ2mqPEq8g,buyingBTC,0,75,67,0,0,0,0
lXMhlSX3nr-frLHmujQL483Svafznh8YjwkPMfcl_bq090aqJnU_cbKLUA,nigeo kiiler,24,236,223,0,0,1,0
LxRtC5UsrdxPXiXcXLOYrPQNU0OJGu7oQ6VZ9I-mzgXITDc,인생은도박이야,99,123,89,0,0,1,1
lY6dUwtdcCnrVJ10h8cP73pTnW_SJhZJZLAjp0Op-esnIK4,JunNYeong,22,61,53,0,0,1,0
Ly7KpFHecGi4NHwZKml__nl-6sTCZdXktqMC6cMDzbfyxok,개깡구,378,113,73,1,0,0,1
LY7T_bCyM1Uts77W_-meTgyhxa0NBitHpmER8OROjbRhbw,Maris,0,135,130,0,0,0,0
LyAfGXswrINNJj6m5yMzAkbbR8Fp4SAxk0Lr9FNyj_NwVTU,지멈미,231,150,142,0,0,0,0
LYV68ZZxEE0NMkEQivbWkDjWxQkOZAwuVWyoasVuTa1C8wo,옵 바,1,105,97,0,0,0,0
lYwq4L_PO5MkL7ZAWMA6J4QMLf7ArGpcL0nSuysdlUf7ug,짱돌을굴려라,119,183,143,0,0,0,1
lz2L8l-Z9QMvCAaBLadkJ7Np4Xah-OgtUPm4gP-f0RXImA,레드별창조이,0,190,166,0,0,1,0
LzoBFqMifmbiLpXrm4pE4iSfamfEW2vWBiZadzVWw2S9qsw,말랑손 렝가,114,237,194,1,0,0,0
Lzp-KaP0ZFwHE8qr_iJSaULfvgXpcEg3N2Bia-Wd32HKAKw,나이스한 미드,107,118,105,0,0,0,0
lzppQV3JSXF7IXOcYl1_J8Uwc6cE3sCaLFTR85WyoZ30hGM,voltt,1,49,38,0,0,1,1
lZR9yJGJDd6wSlUJTMvGHglVKjjynsWFB_FkxJ0_2_-zxiY,일분일초가달콤해,48,52,40,0,0,0,0
lZsK7xZBvXYjiJ0_oJ-h1cEtjHLkZltWLkrogLFUiGC3RRQ,joe준,43,135,101,0,0,0,0
lZTDcERlvHnkg8blE9N2rDgUdhAO1-lDNwK7tBK4iIUNVaJneuDD5AjpJA,베헤인,22,604,539,0,0,0,0
lztdda7Yo7zweBJoM3adgGca8jEzIQoH5vZHeeGYmTosEMpC,지저스 기돌,261,310,298,0,0,1,0
lZU_c2Yv6jKWsbf0TSaSLE0HLh9hK77X0CtBIAJesJPzqg,만카아빠,22,196,158,0,0,1,0
LZukKq3e6TXR1l2mpu6hiT-S9UV1je35x3aUArZ6KYhFi5jN,에이비앨바이오,40,264,240,0,0,0,0
lZwy7slE_dxZmFfk8s7QfvM1NRs8QgaUq5_o7Mpx0oCDpGw,안아주세여,1,191,189,0,0,1,1
LzZEmfRs68R7VXsS1pqJ7JAFh5mdLn3xisChKsO7JzBPHeO2S3sCfAsXiw,tianxinqiqi,411,72,42,0,0,1,0
lzznZC_TDVlNtsIxR4A5tpLN4OboN61-2sFXea4MJvBsl8w,햄스터워리어,30,261,241,1,0,0,0
M_FAwTBLsHTQtpIJ4EGtQLDGFRDVrRv6FJiZiuFqjS3po7E,기본이지,199,118,64,0,0,1,1
M_jezpYRct-rlcOti3pMMwgjr5jjcicqJ36mRjVVzfgBOMCql-Qr7KGE9Q,"1No Name",199,158,130,0,0,0,0
M_suiJ1uQU_lBevD4jZcSEN1vRkwk470AYdBW4MjCWfJDW0,조도진,477,256,202,0,0,1,0
m-2-ycqSVZ4l09iSPCoHfv3p4stJs9Rp0rXZBpVFoVHgZg,건엽이,41,83,56,0,0,0,0
m-9BuI9f_hiHFPhu07s60XDEbMS_k0axXzggz1eUWs9VNA,한혐준2,0,106,110,0,0,0,0
M-aum7t-SzoPgu-PEm-4FaWYG1GW1xYx8mYY5HH5-QdBKzJA,"5시반의 노을",1,81,78,0,0,1,1
M-duqld7Ks6nfhuxZMtdyAGARQvGCpvKnFIIkqRx4jXGUg0,GEN G THROWER,40,142,121,0,0,0,0
m-gRl_AMDc99XuCVTEKwCRaawljYZUxUPJBJVcjBRE3GrZk,갱 록,20,167,145,0,0,1,0
M06E718Lxq9FC6Q2dSrREl-D4ZuMXHx9U4KUliJEDETA-CTjZp_4bPIBDQ,라 인 주 도 권,0,164,153,0,0,0,0
M1Hx3-S55L-VNCL0Khc-D3dd0axX3I_J4K_WM7O7MTUvCmg,Swalla,115,30,17,0,0,0,0
M1Nl4k9ueWqRkRjG3FF-Q631xlIQIhN7SgHNEFcypV590g,스바라시맨,1,110,101,0,0,1,1
m1qTkmp7oChAUR1ebNfhNXwK3tfn7ruUCZ6GpwamhXCpn8U,적적한 인생,22,333,305,0,0,1,0
M1tk4ytdJOVZ8EtSXJAHIC4IPvYfovNYxl5A7uazkNgY6y0,Willa,22,368,376,1,0,0,0
m2OI37wVC2WMa7DhVBFODabzronzp8UDByJPoWzfnoO41v0,KangoI,44,90,72,0,0,0,0
M2pCW6QWMTI9aFbm6C0eZ8zvpELDztlhUzLuqWI81rhUVYE,수라상 조기도둑,54,190,143,0,0,0,0
M2zN3xYrhOliskLdNc2qTDYd0Avf71qDgxiV5nthOLZa05s,자몽1,18,54,32,0,0,0,0
M3cg2YUWlSYmN56JU6ou-UOz8cohuKf79RGLOhgmDHLAT_bepYKhrVFypQ,liaoruoyu,169,107,100,0,0,0,1
m3kHM9mofGTLKOSpIcySONujo6rRZ0efzs4CtZpK824SZO0_Iw5mQzysWw,뭘바라는게아니야,37,142,117,0,0,1,0
